star_rating	review_body
1.0	We loved the look of the Brinca Dada dollhouses and furniture, but we went through two sets of furniture and both broke pretty much as soon as we looked at them. The first set was replaced and we were told that they were using a new manufacturer. The second set broke almost as quickly and within a month or two of play, nearly every single piece of furniture was broken. Only buy this if you are planning to display, definitely not durable enough for play!
1.0	The junk they sent me was used with greasy finger prints and food on it. It looked like a return or USED not NEW.... It had scratches/dirt/fingerprints/box not sealed/box<br />tore and smashed USED
1.0	This tunnel is a great design and my kids love it, especially for the peekaboo screens, but we have to toss it because it has been made with flame retardants.  Flame retardants are TOXIC, especially for children.  Flame retardants were banned from children's pajamas in the 70s.  I have no idea why a manufacturer would make this product for children with toxic flame retardants.  It does not make any sense to me and is an incredible disappointment.  To the manufacturer: PLEASE get these toxic chemicals out of products for our children!
1.0	This item is supposed to be suitable for ages 3 and up the range top is 12.5 inches. I am not happy with the fact that Christmas is a week away and I'm stuck with this purchase definitely not worth 35.00. the plastic is flimsy.
1.0	I have received this game as a Christmas gift. Here is what I observed:<br />(1) The purpose of the game is ‘Global Domination’ – a ‘playful’ concept that in real world has been promoted by bloody warfare and atrocities as far back as the recorded history goes.<br />(2) The ‘playground’ (the game board) is the map of the world. The designers of the game have presented a simplistic yet relatively accurate view of the map of the U.S., Canada (no Quebec among its provinces -- sorry), the U.K., and Australia. Most of the non-Anglo-Saxon parts of the world are less fortunate: The numbers of countries on all the continents have been greatly reduced, primarily by presenting some countries as parts of others. Thus, Ecuador is part of Peru, Chile is part of Argentina, Colombia is part of Venezuela, Pakistan is part of India. Russia is truncated by half, however the remaining half includes some of its former colonies. The game board, it seems, seeks to rekindle at least a dozen of interethnic, territorial and political conflicts smoldering all over the world.<br />(3) Some of the geographic aberrations are perhaps less offensive but outright silly: Northern Europe is shown south of Scandinavia and includes most of Central Europe and a good part of Western Europe. Large parts of Eurasia bear cities’ names rather than regions’ or countries’ names.<br />(4) The game is targeted to ‘Ages 10+’. For school-age children, the middle school is expected to be the formative stage of learning about world geography. The game interferes with the cognitive process in confusing and politically corrosive ways.<br />(5) While we pay taxes to finance Homeland Security, somebody else in the U.S. designs, distributes, and sells a ‘game’ that pitches us against the world; shows how insensitive to the global agenda we as a nation are, and how easily we are ready to extend the ‘standard of ignorance’ to the generation of our kids and grandkids.<br />(6) Does Amazon want to sell a product that offends common sense and epitomizes ‘ugly Americanism’? Do we want to buy a game that treats the geographic image of the world like a doormat?<br />(7) If this product cannot be purged from the market, let’s at least be consistent and disfigure the U.S. map using the same simplification tools as applied to the rest of the world: The ‘Western United States’ (as on the current map) should be renamed to Wichita. New England should be ceded to Canada. The U.S. should take over Mexico. And Alaska should go to ‘Kamchatka’. The game is called ‘Risk’. So why don’t we create some for those who associate their reputation with this product?
1.0	I did not receive the item listed. Listing describes a gray adult sized hat. I got a toddler sized hat with toddler sized mittens, and it's brown. It fits on my head so will do for what I need it for (a scavenger hunt) but I would not order from this seller again.
1.0	When my tin arrived it was banged up in multiple places and not stirdy at all.
1.0	The product came bent and it is not made to handle heavier lollipops, like tootsie pops.  The image looks like it is more of a short tree with a wide base whereas the product I got is a taller tree with a smaller base.  Disappointed.
1.0	Even though it was sold with a particular product as an extra battery, it isn't, and it doesn't fit into that product. Conveniently, it's not returnable either.
1.0	Came broken, that star is not there there is minus one
1.0	Waste of money!! The bottles cute.. that's about it.  I should've followed others advice and not spent the $!!  Half the bottles leaked during shipment & are not usable, one was completely empty!  DON'T WASTE YOUR MONEY!!  I also bought the wedding dress bottles which arrived in perfect condition buy them instead
1.0	After spending 80$ for ball to fill it, we have never been able to get the thing to hold air, let alone jump on it. My child is 15 months old, so its not like its been abused. found a hole on the seam of one ring and another on the center of the jumpy part.
1.0	When we got this balloon blown up, it came out all funky and it looked cheap. You could tell it wasn't the highest quality.
1.0	I purchased 2 ultras, 2 gel skins, 2 holders, and 12 games....that means I spent several hundred dollars on these.<br /><br />I opened one and right out of the box it didn't work. It had lines across the screen and had to be returned for another one. The other only worked for less than 2 weeks and then lines popped up across the screen. It had to be returned as well. I called leappad but were no help. I now have 2 replacements and don't know how long they will last.<br /><br />-The ultras are VERY slow. Therefore my children get frustrated very quickly with them.<br />It's a shame because my kids normally love and enjoy playing games. After 5-10 minutes they are tired of playing with them because the speed is slow<br />-Wifi is useless, see other people comments on that<br />-The extra apps aren't really extra apps. They are things young children don't use. For example: why does a 3 yr old need a calculator and calendar? They called that an app....seriously. An app should be a game or something fun<br />-camera is usually very blurry and most of the time useless...It's only taken a couple descent pictures<br /><br />I'm VERY disappointed and wish I had just purchased the leappad 2 instead or something else.. I would have saved a ton of money.<br />Leappad should be charged with false advertising.
1.0	This soes not look as cute as the picture. The one I received was not as white as the picture and also the fur looked a little worned!!
1.0	I bought this to use in my fifth grade classroom to teach a lesson about how some careers require great stability and accurateness to do their jobs.  A failure.  I could not get it to work.  Had to return it.  I was disappointed as I thought this was going to be a great creative way to teach about career requirements.
1.0	Thy were grey. The action figures looked like the colour of a dead soldier my son didn't want to play with it.
1.0	Picture is a lot brighter than what it really is. There are only 5 LEDs and are poorly placed .
1.0	this is toy is so cheap! takes forever to assemble, falls over with just a sneeze, and the track keeps falling off. Everytime my son tried to play with it, it breaks. DONT WASTE YOUR MONEY!! I would give it minus three stars!!!!
1.0	Seam broke within 5 minutes
1.0	Not what my granddaughter expected. Product was cheap. Granddaughter was shown product before Christmas by her mother. Granddaughter even said it was cheap. Product has Asian language on package.
1.0	It didn't come with a backer so I can't affix it to anything.  The tip of the arrow was bent due to poor packaging, so I went to bend it back and it broke off.  Don't waste your money!!!
1.0	My daughter wanted these exact Valentine cards pictured (the cartoon version) and we paid over $20 for her to have Harry Potter Valentine's cards and we got the kind that had the actual people on them, not the cartoon version.  She was disappointed, but we didn't have time to send them back, or inquire and get new ones in time.  She did use the ones we got, but the ones pictured were not the same.  It was unfortunate because she was very much looking forward to what was pictured.
1.0	Although this sidewinder falls is a lot of fun, it's almost guaranteed you will have a problem, I'm on my third in two years.  The most recent came with a small tear, and the mfg will not help.  Amazon.com did in fact help, but i have to ship it back.  Getting this into the original box is impossible, but yet i still have to ship this junk back.    It weighs 90lbs and is very difficult to handle.  A lot of fun, but be prepared to go through hell to manage this thing properly.
1.0	Ordered for family member for Christmas. Amazon shipping was awesome. The company that supplied the helicopter, not so much. Arrived missing parts and would not fly. Company asked for it to be sent back and they would ship a new one. The &#34;new&#34; one was the same old one with the parts added on and it still would not fly. Customer service with the company was terrible as we asked for help trouble shooting the problem. After weeks of dealing with this I gave up and took it to a local hobby store and they tell me it is likely a faulty controller. I don't trust the company to fix it properly so it is setting on a shelf, not flying.
1.0	I didn't realize they were paper, would have never bought them. I haven't even put them! don't know that I will....
1.0	The quality is horrible. Do NOT buy, repeat, don't buy. It will be a waste of your money. KEEP YOUR MONEY- it is NOT worth it. $5 for a crappy domo mechanical pencil that breaks when you touch it?
1.0	I am trying to figure out how many cans are in this order.  I also tried to get contact information for this seller.  Both are very difficult so at this stage I am giving a negative rating.
1.0	It was a plain yellow piñata with black construction paper taped on for eyes nose  and mouth.
1.0	Don't get me wrong,I LOVE The Mr.Men Show but this game is nothing more then a rip-off of the other famous game:Trouble. It may be fun after awhile but it's not as good as Trouble. I give this game a 1 out of 10.
1.0	Very poor construction!  My son received it for Christmas and really liked it, but it basically fell apart in his hands the next day when he tried to move it.  All of the fasteners along the hinge tore out of the plywood with very little provocation -- it's no wonder, since they're TINY and don't penetrate very far into the edge of the plywood.  Also, it's worth noting that the plywood is kind of splintery and is not painted along the edges like it is in the promotional photos.  Not sure what's going on here, as I usually have good luck with Melissa & Doug toys, but this was a pretty big fail.
1.0	If I could rate 0, I would. I was supposed to get these instead got a weird looking backscratcher.
1.0	This thing was tiny! A total let down but no fault of Amazon
1.0	THis toy was a piece of crap.  It was poorly made and broke after playing with it for one minute.  I would have returned it but needed it for my halloween costume so I didn't have time to order a new gun.  It was not worth the money.  I would not buy this gun even if it was just a penny.  Do not buy this cheap gun!
1.0	Has a large (watermelon sized) bubble/blister that popped out within the first 24 hours of inflating the tube.  It's not overinflated, in fact, the tube needs more air, but I'm afraid it will pop if I add more air given the deformity.
1.0	Nothing more than wide rubber bands, with imprinted words.  Absolute, complete junk.  Will be donated to charity, or thrown in the rubbish.  You get what you pay for, and, in this case, I paid $6 for rubber bands that are worth about 6 cents.  Don't waste your money.  (Oh, and to make matters even worse, EVERY SINGLE RUBBER BAND has some sort of identifying label glued on to it, so when you try to remove the label, it smears and tears the rubber!!  Absolutely unbelievable.  What a ripoff.)
1.0	"I was excited to buy these for my daughter, but thought I should check them out before putting them under the Xmas tree. Many glaring design flaws and the User Interface couldn't be much worse. Letters printed BELOW the buttons so they are covered while you are inputting text, of the old \\""press 3 times to get the letter C\\"" style input. A befuddlingly complex interface requiring multiple arcane button pushes to prepare the units for sending and receiving text. For example, after setting up and inputting data, you hit SEND. Does it send? No. The device cryptically asks you, \\""P/I?\\"" To this, you respond by finding the chicklet sized ICQ CALL key and pressing it. If the receiver has gone through the process of setting up their unit to receive, and if they're line of sight, and aimed at each other, the input text will send.<br /><br />Does it work? Yes. Should your kid be a computer programmer to get it to work? Yes again. Can you run the device without the manual? Not till you've got it memorized."
1.0	Not of good quality; for the price is should not be surprised, was going to include in stockings this year, but decided to just throw them out
1.0	I was so anxious to get this set of characters.  It SAID there were 24 puppets, and I thought that meant 24 DIFFERENT puppets.  I was going to put one in each day of our advent calendar.  WEll, bummer.  There were only 6 characters (like in the picture) and I got 4 sets of them.  What am I going to do with 4 baby Jesuses, 4 Marys...etc.  Wish they were more clear in description!!!  I would NOT have ordered this.
1.0	We returned this. Although it's cute and very cuddly, I can't give my kid a zebra with no stripes. That's just weird.
1.0	1.8.2011- Purchased today @ Toys r us. We did not even have it out of the package and the reins broke. Then not even an hr. later the doll has broken in 1/2. I can't believe that BREYER is selling products that are JUNK!! Especially for the $$! Stay away from this :( WE ARE VERY DISAPPOINTED
1.0	It was a gift for my husband wouldn't fly and pieces were missing. Some of the lights didn't work . Rear motor only worked some time . And a piece was missing. Expensive toy for such poor quality ..
1.0	Sebastian is shown twice on one of the boards and Aladdin is missing.  Seems like a pretty major oversight for a game like this.
1.0	Thought this was an update to the Magic Eight Ball I got as a kid.  Cheap piece of junk, can't read it most of the time.  When you can, responses are not funny.  Tossed it in the trash after about ten minutes.
1.0	I sent the Ideal Magic Shot Gallery directly to my grandson in Texas, so I never saw the product. Both my daughter and her husband were unable to get the gun to shoot. The magnet in the gun was very weak and the balls could not be picked up even with a strong external magnet. It simply didn't work at all. Once I learned they received the Gallery I destroyed the ordering document so I don't know how to get reimbursed or have a new one sent.
1.0	Cannot hear your voice even with the volumn turned all the way up... what's the point?
1.0	He loves it!! It's durable and great for a 3yr old. Thank you! Have a great day! What is up with all these word, I don't have that much to say about the toy....
1.0	This was kinda falling apart out of the bag. No matter how many time we used the lint brush, the fur just kept shedding all over the place and sticking to the red felt suit. Also it was too itchy and uncomfortable for my 6yo to handle. After about 10 min we finally gave up and returned it.
1.0	My son was so disappointed. Put fresh batteries in remote and charged for 1hr until LED light turned on signaling charging cycle was over.  It did not even spin up.  Returning for refund.
1.0	Just purchased for my boys for Easter after they have begged for this toy for weeks. The string got wrapped around inside after one of the first few times used. It was definitely a waste of money & very heartbreaking for my son that his toy broke on the first day. Save your money & disappointment of your children!
1.0	Horrible directions! Probably would have been better if they had not packed any directions, just like they didn't pack some important pieces - the axle spacers (little plastic cylinders that are placed on each side of the wheel so it doesn't wobble.)  Cool thing is I can see them when viewing the product online - right there when zooming in, between the spoke and the wheel. We had a smaller one for my son and wanted a bigger one so purchased this 'chopper'. As I'm putting it together right now, the night before his birthday, I'm pretty ticked off. I am cannibalizing his old bike and will hopefully have it working by tomorrow. I'll have to cut the axle spacers to fit this bike. Amazon Prime is usually great at getting my replacement parts, but not by tomorrow morning.  Back to the directions, or miss-directions... half a page, blurry and when they list all the parts they use the letter 'I' twice for two different parts. But that really didn't matter because I couldn't tell what part was what - poor drawings made worse by poor quality/pixelated sketches. Is that a washer, axle spacer, top hat..?  If you need help in creating directions for your product - call the Nest guys (now owned by Google) - they actually made an effort to create followable directions... and all the parts are shipped as well.
1.0	This product is absolutely useless.  Two of the three valves failed on first use.  The third valve failed soon thereafter. Since we had purchased the item for the use of renters we did not have time to get a replacement.  Don't waste your time with this product. Fortunately Amazon gave us a full refund.
1.0	These are crap! Do not work! Don't buy!
1.0	This is a not the real rainbow loom!!!! Wasted money should have purchased from their website! Don't be fooled!! Very Disappointed!
1.0	I just got mine delivered today  Only got one battery which is lame. I don't know how long it will last yet, until I have a chance to try to fly i Just test spinning it I can tell something is wrong with one of the rotors or blades. It's too windy to try it outside and my place is too small to fly inside so I will have to examine it further to find out if one of the blades is oriented backward like one of the other reviewer's issue  or if it is a problem with the rotor.  I will update this review if I end up returning it.<br /><br />Also whoever they have posting this Amazon AD is omitting fraud by lying about the product name. This is a WL Toys FUTURE BATTLESHIP model 4 channel 2.4 GHZ, my box says. The instructions were horrible, whoever wrote the manual should be fired. Hire an English-speaking person to do your English manual. What a thought!  No excuse for lack of quality control.
1.0	extremely unsatisfied. the product I received was NOT as in the description, to make matters even worse, these people are not responding to my return request and they do not answer the phone number that they have provided. I will never do business with these people again for as long as I live!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1.0	My son got this as a Christmas present, and loved it.  After putting it on the charger, it just wouldn't work.  We had several of amazon's toys do that to us this year.   It doesn't make for a fun Christmas, and I won't be ordering toys from them again.
1.0	First of all the screen on the brand new leappad keeps fading to the point you can't see it,then it will come back on several minutes later. Not the screen saver because it happens while playing. Also I just speant the past 2 hours downloading connect and the apps it is supposed to come with thinking there is some sort of update to solve the screen problem. Screen problem still exists.I am ready to take it back and just get the innotab. Also no phone number for support no web chat and the directions consist of  install the connect and insert batteries and register it.
1.0	This toy has barely been played with and her arm has fallen off!  It can't even be fixed!
1.0	Our daughter decided she wanted a xylophone for Christmas, so we chose this one. Bad mistake. It was in pieces when it arrived the other day, the red, dark blue and purple notes were just clanking around in the baggie it was in. We didn't pull it out of the package after seeing how damaged it was and we could see why it was in pieces...it is made SO cheaply. We should have known by looking at the price, I guess. Bottom line, this is a very cheaply made xylophone. Don't give it it a try, you WILL get what you pay for with this one! Disappointing.
1.0	There's a reason why this is one of the cheapest cowbells. You really get what you pay for. There isn't the resonance you'd expect and the bell's sounds like it is make of plastic with a very dull, low tone. I have previously bought cowbells on Amazon that costs twice as much and it is well worth spending the extra dollars for something that produces loud, clear sound the travels.
1.0	Ok so i got 23 remote revange 6 wattcannon 8 wolfs in sheeps clothing , 4 variable forms 2 widespread pads  well you get the drift so i ask WTF is this 23 of the same cards what the hell!
1.0	takes a long time to start and it doesn't work the way we expected it. bricks dont come out without bringing other bricks with it.. pain in the neck. kids lost interested before we even finished.
1.0	I purchased this badminton set for my grandson for his birthday recently.  The rackets & birdies are very cheap and one of the rackets broke almost immediately and the birdies tore very quickly.  I must note that this set was not abused, just simple hitting the birdie back and forth.  Also, although the birdies are very large, they are also heavier than normal birdies which makes it difficult to hit them back and forth.  I believe that a regular badminton set would work better for a young child.  I am very, very disappointed in this set.  I have seen rackets at the dollar store that held up better than this pretty expensive set.  I am hoping to be able to get my money back.
1.0	Should be sold at the dollar store. Poorly constructed lightweight plastic cars. Did not work properly without modification to the launcher. They should be ashamed to charge this price...
1.0	It is not good. I hate to put you down…. but if you are serious in speed cubing, don't waste your time with a cube that doest like to go fast! It is smooth and seems like it is a perfect fit, however, its not. The pieces come off to frequently.
1.0	The doll is Anna not Elsa as pictured.
1.0	These came damanged and completly un useable!!!!!!!! i cant use these for party favor boxes. such trash. i shouldnt of spent this money on them!!! DO NOT BUY THESE YOU WILL REGRET IT!
1.0	After only playing with it a couple of times, the net broke at the base within a month.  Great concept, very shoddy execution.  Would definitely not buy again.
1.0	When we got this it worked well for the first few uses. Now the light will turn on and off as you move the flashlight.  I would not recommend buying this even for a dollar.
1.0	Markers were dried out..tried to contact company and never answered. This set is junk...
1.0	My wife spent several hours in frustration with Lego over the marketing of these items with our experience echoing the other posts.  In reply, we received a nice form letter via email.  If you are upset, contact Lego and register a complaint and maybe they'll change their asinine policy of limiting sales and withholding from the market to drive up demand.
1.0	I was afraid but you delivered on time and correctly ! The price was the same from the market as a standard price. This product has several models on the market.
1.0	"I bought one of these birds for my daughter who was 4, while playing with it, it fell on the floor and broke opened.  One of the \\""weights\\"" fell out, before I knew it she picked it up and swallowed it.  Needless to say, I brought her to the hospital (along with the broken toy) the doctors discovered the other weight was lead, she ended up with lead poisening. Hopefully, the \\""weights\\"" on any type of these birds are not made with lead anymore."
1.0	My 5 year old son got this from his father who grew up on Thunder Cats. He loves it but is so frustrated within an hour he gave up. Every time he touches it something else falls off. While trying to put that piece back on something else will fall off. I think I will try to Super Glue the side leg / wheels back on to salvage the toy. They really just went VERY cheap on this thing. Looks cool but its just a flimsy piece of junk :(
1.0	"First I like to say that I am not frustrated with Amazon or Insect Lore company.  My daughter received the Butterfly Garden for her birthday after doing a project at school and she wanted this as her only birthday present.  She was so excited to receive and I thought it would be something fun to do as school was letting out for the Summer. Plus, it would still keep her interested in something educational.  At first my daughter was a little disappointed as she thought the caterpillars came with the garden, so I had to explain that we needed to order them and it would take a couple weeks for them to arrive.  So I ordered the live larvae on May 15th, using the certificate that came in the box with the garden.  The certificate mentioned that it would take 2 to 3 weeks for the order to come in.  After 3 weeks and my daugther asking me when will they get here, I emailed the customer service email that appeared on the certicate but after a couple of days, I had no response so I decided to use the email address which showed up on my paypal transaction.  I received a response the next day saying how sorry they were and how they \\""had a short delay with new hatches but now getting caught up and have scheduled the order to ship the week of 6/18/12.\\"" They mentioned they would send me a shipment notification when shipped.  So I waited and waited until June 25th when I contacted them again since I was concerned that I was going on vacation and the caterpillars would come in but no one would be there to receive.  Since finding out my order still wasn't ready to be sent out, I asked the company to hold up sending my order until I came back from vacation.  I received a shipment notification on July 10th, which was after my vacation.  So I waited again until July 18th and said that I still haven't received my order.  I received no response from the company.  I emailed them again stating that if I didn't receive my order within the next day or two that I was going to dispute the charge through my credit card company.  Still no response.  Then I finally received the caterpillars and my daughter was so excited that they finally arrived.  A small carton (3 inch cup) came in with a lid and what looked to be lumpy sand, but thought it's larvae so we really won't see anything right away.  The instructions that came with the cup said that if you don't see anything moving, gently open the lid and blow lightly in the cup and you should see something move.  The only thing we saw was a little thing that looked like a piece of string, but no movement. So we waited again for days and everyday my daughter would peek at the cup to see nothing. I seriously doubt that anything will miraculously appear at this point.  So now I have a very nice net (garden) with nothing in it.  Great idea but so not worth the aggravation!  Wish I could rate this zero stars but the system won't allow anything less than one. I just can't imagine that I am the only one who had an issue with this compnay.  I would just hate to see anyone else's child be so disappointed like my daughter and that's the real reason why I am writing this review to avoid others from frustration and disappointment.through my credit card company.  Still no response.  Then I finally received the caterpillars and my daughter was so excited that they finally arrived.  A small carton (3 inch cup) came in with a lid and what looked to be lumpy sand, but thought it's larvae so we really won't see anything right away.  The instructions that came with the cup said that if you don't see anything moving, gently open the lid and blow lightly in the cup and you should see something move.  The only thing we saw was a little thing that looked like a piece of string, but no movement. So we waited again for days and everyday my daughter would peek at the cup to see nothing. I seriously doubt that anything will miraculously appear at this point.  So now I have a very nice net (garden) with nothing in it.  Great idea but so not worth the aggravation!  Wish I could rate this zero stars but the system won't allow anything less than one. I just can't imagine that I am the only one who had an issue with this compnay.  I would just hate to see anyone else's child be so disappointed like my daughter and that's the real reason why I am writing this review to avoid others from frustration and disappointment."
1.0	Fell apart with first use. I had a very sad little princess.
1.0	from packaging to product its essentially dollar store quality. Luckily I was giving it to a 4 year old girl but it was so so so cheap looking.
1.0	very poor quality control...stitching coming apart, threads hanging, not as expected. Afraid they will fall apart with play. Very disappointing.
1.0	I bought this for my little sister and when we went to make slurpees the first time we ended up with really cold juice. Figuring i messed something up because i read the extremely confusing instructions too fast we tried again. This time after cranking the toy for about 10 minutes we ended up with some more really cold juice with some frozen ice particles. So we tried again with some different juice. The result was just more extremely cold juice. This was a disappointing birthday present and I had to return it and find something else for the little one's birthday.<br />Do not buy this. Don't even buy it at a garage sale, or the good will. Dont even take it from someone as a hand me down. make someone pay you to take it off their hands!<br />What a sad disappointment on such a fun 4th birthday! Cant wait to get a Zoku shipped later this week! And for a lower price! Jeesh!
1.0	I'm not sure if this is the toy I hoped for your website design I need to be a singed model of the toy story about is a singed model of a singed the toy story is a singed and I need to be a singed model is a great deal deal with the toy story is a singed model of the toy story is a singed model of the toy story of the toy story is a singed model of the toy story is a singed model of the toy and I need to be a singed the same way that you have are a great job on this page bookmark not be a good singed the toy for your website and I have a great deal deal of time before the the toy same way to be the toy first time before the toy story is a a singed model of the the toy story is a singed model of the toy story is a singed model of years of a singed and other than than a great job of time and other hand to thread on a singed model of time before you are not be sure to thread on this is a singed and model for example is not a singed and model is this is a good singed and model of a singed model of a singed model of a singed model of a a singed model of a singed model of a singed model model of a singed model model of a singed singed model .
1.0	"I say don't buy this trike!  Oh yes, my daughter got one for Christmas and absolutely adores it, however, the tires are made of plastic and the tire split right down the middle!!!  She has used it for less than 2 years.  Then in order to replace the \\""part\\"" I have to pay $15.00 plus shipping so it turns out to be more than $25.00 just to replace a tire!  I am going to call to complain to the company but meanwhile buyers beware.  Until they change that front tire (that takes all the pressure) to rubber, don't buy!!!  :)"
1.0	The products were all defected. I was shocked when the person receiving the gift only got to enjoy the toys on Christmas day and then each product had a defect. Total disappointment.
1.0	My daughter receive this as a gift for Christmas and I finally set it up which took about a day, turned it on for the first time and it worked great for about a minute and then turned itself off and i turned it back on and it stayed on for about a minute and then it turned itself off again, can't seem to get it to work for more than a minute or two at a time, needless to say my daughter is very disappointed. I'm just glad I didn't spend any of my money on it, and I would recommend saving yours.
1.0	My children were excited when I told them I found this on sale and bought some. It seems like a cool idea. But in exchange for the 30 minutes of fun I spent over an HOUR cleaning it up. The dissolving solution did not work. The recommendation to add additional salt (what the dissolving mix was) did not work. I added over 2 cups of salt to no avail. My tub was clogged and I had to manually scoop out most of it. It is ridiculous. Wish I had read the reviews before I bought it; my family will NOT be using this product ever again.
1.0	I can't believe I paid for this item. This is a common Japanese beetle. My five-year-old knows the difference. Gyped.
1.0	"My son was so excited that Santa brought him the Shell Shocker toy ... he had been waiting for months.  We went across to the park and the toy hit a bump and now the fins won't come out.  So much for \\""all terrain\\"".  Problem is that we don't even qualify for the 90 day warranty period as we are in Australia and the warranty only applies to those in US.  For the money \\""Santa\\"" paid .... I really thought we would get more than 10 minutes of enjoyment out of it."
1.0	very disappointed!  I waited for a long period of time to get it.  It didn't work as it described.  No sound and not flying at all.....  terrible product.
1.0	I purchased this expecting that it was the gray one in the main photo.  The one I received was almost black looking, the front looks a bit different and it is not the same game that I had back in the day.  The music, sounds and graphics are also different.  Without it being what I expected makes this useless to me and a total waste of money.  This is a faults advertisement not to receive the item  pictured.
1.0	The picture is misleading -the item for sale is a braided headband and not the doll
1.0	This is HORRIBLE!!!! I ordered this, expecting a backpack. Of course, had I Read closer etc etc.. i would have seen it was junk. I am very disappointed, but hopefully the little girl I bought it for will like it. I can't believe how small this is! I wouldn't buy this if your looking for quality either.
1.0	Item had embroidered words (from the island it was purchase) which were not indicated in the picture or ad. Had to be removed by hand. Seller only offered apology.
1.0	Product is not the one pictured. The item number RMY9406 is on the UPC of the item I received, but this is a sheet of superman peel & stick decals. It is not the superman wrap.
1.0	Did not appear to be just various sized rolls of tape on order page.<br />Thought I was purchasing a &#34;how-to&#34; kit.<br />Very disappointed!! Could have purchased the tape from $5 Below or Michael's craft Store for less than half the price and also saved on outrageous delivery fees!!
1.0	If you are looking for a bottomless pit to throw money into, then this is the house for you!  Do not be fooled by the box!  The Luxury Townhome contains ONLY the house:  no furniture, no dolls, no wallpaper.  And each little piece of furniture will set you back $10.  It is a nice little house -- but not worth the money.
1.0	One of the slats was broken, the package and the wagon smelled so bad that it lingered in my house for 5 days until we boxed it back up to return it. Sorry but this does not live up to the Radio Flyer quality that I had grown up with.
1.0	I had heard wonderful things about the peaceful planet so when I looked for one this was what I found.  It barely interests my baby who might glace at it.  The music lasts such a short period and if you want lights and bubbles the pump is so loud it drowns out the music or water sounds.  The lights are very dim and the fish barely move.  I would not recommend this product at all.  If you have any interest try to get a chance to see it working in person first.
1.0	This is toy ADHD in the making. Press one button and every single part of the toy lights up and plays music. It doesn't even function that well as a walker either.
1.0	How disappointing to have the numbers fall off the thing with the first turn, worse than cheap. I didn't expect a lifetime warranty, but seriously, the first turn.
1.0	When I got this product it didnt work and Its crazy hard to learn. It broke the same day. Its not worth it at all.
1.0	I was so disappointed that the instructions are only in Japanese.  I guess I should have read description better.  It does say that.  I hope my grandson will like them anyway.
1.0	very cheaply made. only worked for a short time. do not waste your money
1.0	You do NOT get one Free.
1.0	Hard to transform for my daughter.
1.0	sent back to seller. too small and smelled very strong
1.0	This thing is about the size and quality of something you'd get out of a 25cent claw machine. Was embarassed to give it as a gift.
1.0	I bought 3 planes for my boys.  All three broke instantly. Two broke putting the planes together.  Not happy boys.
1.0	Very sad that when we opened these to use for the party only maybe 20 or so worked. Major waste of money.
1.0	Horrible. We inflated it with a compressor and it held air for a few hours then partially deflated after the first use!! My child was 13 months so its not like he's rough on it. We ended up finding five holes in it and there's no way we put those holes in it after one use. Very disappointing.
1.0	The quality is horrendous on this item.  Paint peels off, chips off even as you take it out of it's package.  Very unsafe for kids!
1.0	Not real happy although for the price it is ok just be super careful with hanging it is very thin and can tear
1.0	Piece of junk. I received what looked like a once returned product, contents scattered everywhere in the box, and IT DOES NOT FLY! Do not buy this, you are wasting your money. Very disappointed.
1.0	We bought the same company powder at the time we bought our carrom board it was good we had a very good impression and expecting the same we ordered this, but this is not at all good. Its equal to some kind of a white soft sand , which makes irritating noise when the striker slides on .
1.0	The concept of this is great but... this the second one of these we've had and neither of them have continued to operate.  The rotation either didn't work from the start of quit shortly after the first use.  The image is great and again the stars look good but for the price this is a terrible design.
1.0	I bought this heli to use as a moderately inexpensive transition from the double rotor indoor helicopters to a more expensive model single rotor model. After reading the reviews about how well-built this copter is, I felt relatively comfortable in buying the product.  Upon inspection, it does seem to be well built.  But that couldn't be further from the truth, in my experience.    Each time I tried to fly this helicopter, I had issues with the helicopter's response to my controller input.  Even after adjusting the trim settings, the helicopter did not want to fly in a forward direction.  So, during my first five minute attempt at flying the 9104, I had a couple of minor crashes into the side of a house.  To be fair, they were crashes but, by no means, were they hard full speed crashes.  This resulted in a broken rotor blade and a broken strut to the tail boom.  One the second attempt at flying this helicopter, again with control issues, a minor crash into a house resulted in a broken tail boom.  On the third attempt at flying the copter, this time in a more open area, I ended up with a broken landing skid.  Finally, on my last attempt to fly this bird, again not being able to fully control it's flight (particularly in the forward direction), the helicopter began drifting toward a street, so I quickly landed it.  At that point, smoke began to roll from beneath the canopy, emanating from the electronic control board.  A quite thick, acrid smoke, I might add.  It was really quite impressive.  Having just returned from that catastrophe, my clothes are still permeated with that very intense smell. My point is, four flights, broken helicopter every time.  I might point out, also, that each time I had to send for parts, the parts came from China; which meant waiting each time for at least 10 to 14 days.  This translates to: fly helicopter five minutes (or try to), wait two weeks, try to fly helicopter again, wait two weeks, etc.    I must say that this is the worst eightybucks I've ever spent.  In total, I might have had 10 minutes of flying time, most of which the helicopter did not respond properly.  Again, it did not want to fly in the forward direction.  And, as some of your other reviewers noted, you do not want to try to fly this helicopter in any wind whatsoever.  My only regret is that I cannot give this product less than one star.  I'm not going to spend one more dime repairing this helicopter or waste one more day waiting on parts.  This helicopter's last flight is going to be into the trash heap.  I'm going to spend the money to get a better one from Esky, TRex, or Walkera.
