star_rating	review_body
5.0	I repeat, who ever gives this game a 1 or 2 stars SUKS!!! THIS IS GAME IS SWEET... LOOK I HAVE PLAYED EVERY AND I MEAN EVERY  GAME TITLE FOR B-BALL ... WHEATER IT BE NBA STREET... NBA LIVE OR ANY OTHER WORKING TITLE FO B-BALL THIS GAME IS PROBABLY THE BEST ONE SO FAR! THE GRAPHICS ARE AMAZING... WHEN I SAW VINCE CARTER, I THOUGHT  THAT I WAS WATCHIN TV!! IT IS SO LIFE LIKE... THIS GAME IS CHALLANGING.. AND FUN ALL AT THE SAME TIME.. U CANT GET ANY BETTER THEN THIS ... I CANNOT BELIVE ANYONE COULD GIVE THIS A 1 OR 2 STARS... I CANNOT BELIVE IT.... WHEN THIS GAME COMES OUT FO THE PSP (WHICH I HAVE) I AM DEFINATLY GETTIN IT...
5.0	I bought this for my boyfriend and he loves it!<br />It made a perfect Valentine's day gift for my gamer.
5.0	Our 7 year old grandson asked for the Gameboy, Racing GBA 4 Pack: GT Advance Championship Racing, GT Advance 2 Rally Racing, GT Advance 2 Rally Racing, GT Advance 3 Pro Colncept Racing, and Moto GP and I found it on Amazon.com less than 2 weeks before Christmas! I was concerned that it wouldn't arrive in time for Christmas but decided to give it a try anyway! Thanks to Amazon.com and their supplier, RelaxTime (Rebecca) we recieved this game only 5 days after I ordered it!!! It arrived by USPS on Dec. 14th...plenty of time...a full 10 days before Christmas!!!! I am very happy with the game and even more happy with the speed with which it was delivered! (after all, I don't know anything about this game...I'm too old...our grandson tells us!) I am SURE that our grandson will enjoy this gift! Special thanks to Rebecca at RelaxTime for sending to us on the very same day that she received the request!!!!!    Thanks Again! I'll be back!  One Happy Grandma
5.0	Really great game that is a blast to play. I would recommend ever one try it just to have a good laugh.
5.0	shaolin monks is the highlight of this collection I would recommend to any mortal kombat fan Armageddon is also a fun game
5.0	This is for some odd reason my favorite game. It may be because it's a game I can beat all my friends at, or because it's a truly challenging, amazing game. I rate it 4 stars for fun because at time, when the levels get higher and higher, I start hating the game and myself for not being able to beat it. But, if you want a great game to play with friends that enjoy video games, GET THIS!
5.0	It's the biggest on the market, it's worth the amount! You never have to worry for a good while when it comes to downloading all the goodness you'll get from this 64GB Vita Memory card!
1.0	DO NOT BUY.<br /><br />DO NOT INSTALL.<br /><br />Will not run properly!  No patches or updates or customer support, my machine more than meets minimum running requirements too.
5.0	Old gamecube controllers were sticky. Pleasent surprise that cord is longer than original.
5.0	Im here to clear up all the bs reviews both good and bad from people who never bought it, its an amazing system that is lighting fast compared to ps3, the 500 mb download update.took a matter of seconds, taking longer to install than download, shows their servers are amazing, you get what you pay for, you cant compare the servers to ps3 since ita free, but its worth the required.ps plu s to play multiplayer for this reason, almost no loading screens, killzone booted up almost instantly and i could message my friend without waiting when i pressed ps button, thank you gpu, and to these false reviews about peoples system not working, there are 2 problems so far on a very small percentage of ps4, with either the hdmi port not fitting correctly and the system bricking. Unfortunately that happened to my friend, i was like bs.no way and it turned.out.to be true, you cant expect sony to not have any problems with the extreme number of consoles pumped out on launch day, compared  to ps2 and ps3 the only problem i have is it was not made in japan like previous 2 launch consoles, but if it was it would be.more expensive and less of them and you would not have it right now, back to my friend he was very unlucky but both amazon and sony was quick to respond and he is sending it to sony with amazon offering a credit of 30 bucks, he was just upset they didn't have replacements available for this problem, he was extremely unlucky and i know a lot of ppl who got the pa4 and he is the only person I KNOW with thia problem, stop reading stuff on the internet and act like it happened to you when you didnt buy it, and if you say you bought it somewhere else qrite the review there, cause you have no standing when tou write a review and it doesnt say you had bought it from amazon, again this is more to disclaim the false reviews more than about how good the ps4 is,  cause everyone who played it knows the ps4 is amazing, id be upset too if my system  didnt work but thats the risk you take with buying day one, compared to 360 messing up for years because of using a cheap metallic.instead of silver paste shows microsoft usually goes the cheap rout, buy in confidence
5.0	controller arrived in 2 days (prime member) easy to set up works awesome!!
5.0	I personally think Halo: Combat Evolved is a bit better than Halo 2, but this game is still amazing. The graphics are really good, but sometimes they are a bit choppy. The new guns though are powerful, the story mode is really fun also. I wouldn't know what online play on Live would be, but from what I've heard from others its awesome. One of my friends faced two people from Bungie and they kicked my friends' ass. A must buy for Xbox gamers.
5.0	I am 33 years old man , I use to play Super Mario Brothers back in the day , when I was 10-11 years old<br />When I started to play this new super Mario Brothers , I got Hooked .<br />Be carfull when you buy this game you will get hooked .<br /><br />Good luck and have fun with it.
1.0	I bought this game to play on my macbook but I only installed it and never played it.  I saw many review that it doesn't play very well on the macbook.  My is new and hope when i play it will be good.  But also saw reviews where there is no evolution going on that u can change ur creature anytime and it will not have an effect on how u create it.  Thats dumb.  But with so many 1-star rating for the DRM I agree with many of the users opinions.
1.0	Ok, well...saw this one at the video store and said to myself...Hmm, looks good to me. So I decided to give it a go. I was in dismay as I looked at the number of events there were. Six...SIX EVENTS! To me this is simply not enough. What happened to the good ole days of many events on an olympic game that required you to do button taps until your fingers bled. I miss those days. But we are given this, hideous excuse for an Olympic Sim. Do yourself a favor and go get Dance Dance Revolution and do some actual physical exercise. And its fun too.
5.0	Dont ask questions , just get the game.
5.0	very fun racing wheel. My 8 year old is thrilled!
1.0	I've played my fair share of strategy games, sports games, and fantasy RPGs. I love Warcraft and remember the board game Blood Bowl fondly from my college years.    This video game is terrible. It has ugly graphics, the worst Tutorial imaginable (particularly inexcusable since it's based on an existing board game), and it is, simply, no fun to play. The gameplay is slow, the controls are unintuitive and frustrating, and the learning curve is WAY too long to be worth it.    Want to know why a game less than a year old originally priced at $50 is going for $17 on Amazon and $30 at Best Buy? Hint: it's not because they're trying to build up the online community. It's because the game sucks. Consider yourselves warned.
5.0	This is a great stand! completely adjustable and sturdy. My G27 assembly went on smoothly.<br /><br />The only improvements I can think of would be:<br />1. allow the shifter to be mounted at a lower level then the wheel. But to be honest it is working great in the current position; but I am not sure how many users would like it;<br />2. Add some wheels to easy movement. I (and my wife) like to keep it out of the way, so right now I have to carry it around. While it is not heavy, it would be nice not to have to raise it to reduce the noise and not wake the kids. I will likely be modding it soon to add some wheels;<br />3. Maybe having some guides to the wheel wires? But that can be easily addressed with some tape or other products.<br /><br />Perhaps selling 1 and 2 as add-on would be nice, but I won't remove any star from the review since the base does its job very well.<br /><br />Also, a new set of instructions is included with the stand with color photos now. I saw some review a while back that complained about it and it has been addressed. Nothing better than a seller that cares!
5.0	We are having a blast with this game.  Age-appropriate for our four-year-old son. And a popcorn gun to boot.  Would definitely recommend.
5.0	These take a while to get used to, and at first I was skeptical. The only downfall is that they occasionally pop off, but you could always superglue them on If u like. It makes it difficult to push the menu button to check your score without taking the left analog stick with it. That all being said, once you are completely used to these, it gives you quite an edge over the opponent. My kill death ratio went from 1.6 to 2.3 over the last couple months.
1.0	full ***t. wors racing game on ps3 i have ever seen.    don't buy this game.  i steel not understand why i pay so much monay for this ***t game.    i will never buy NFS.
5.0	This game is fun and easy to play. I love these type of games, I even got my friend to start playing it.
5.0	has new songs, and we had a good time for hours. we used it for additional party activities. The kids and adults loved it!
1.0	As other have stated playing Jeremy McGrath's Supercross World is like playing a PS1 title. It's terrible in every way possible. From the graphics to the physics of the game. It looks absolutely silly and laughable. If you're into supercross [[ASIN:B0000ZG4A0 MX Unleashed]] or [[ASIN:B0006JMLMK MX vs ATV Unleashed]] is the way to go for the PS2.
1.0	Too small, and big enough to wrap around a Rockstar energy can. but if you have less than 10 inches of mouse space is ok.
5.0	It was very easy to install and it continues to defy gravity by holding my Kinect far above the ground.
5.0	Purchased this as a gift for my wife but the whole family benefits from it.  Great fun for the money.
5.0	Very happy with this game!
5.0	was as stated and arrived in plenty of time for gift giving
5.0	I am not an easy one to scare, but this game is the scariest thing I have ever witnessed. It is extremely demented and disturbing, and sails high above the other horror games I've played. I actually Screamed at some parts! I was even afraid to walk in my house at night.
1.0	I notice that there's no mention of Al Lowe anywhere from Sierra.  Here's the simple truth - if the genius creator of LSL's 1 - 6 is missing, then this isn't an LSL game at all - just a cheap rip off. <br /> <br />Message to pointy-haired bosses at Sierra: You can buy the LSL concept.  You can buy Larry's image.  But if you don't have Al Lowe, you don't have anything.
5.0	Someone gave me a Sega Saturn with no cords, so I picked this one up on the cheap. Works fine, and there's no issues. Recommended.
5.0	it was my first dq game and i will ply others a definite must buy for any rpg and video game lovers.
5.0	I bought this console after having 3 of the original (white) Xbox's break on me. Microsoft replaced the first 2 but my most recent one was out of warranty. I had the money so I bought the new console, and I have to say I'm impressed; no problems so far, does what it's meant to do, runs more quietly, and the touch-sensitive buttons make me feel fancy. Also, the controller it comes with is sexy looking. My advice for someone who needs a new Xbox: Buy this 4GB console for the best price you can find it for ($180 new on Amazon/Ebay) and then buy a 3rd party 250GB hard drive for $40-50. It's essentially the same thing as a Microsoft hard drive; a regular laptop HDD inside of a plastic case.
1.0	This game is nothing like the Just Dance style games, its difficult for younger children to navigate and the music quality is poor.
5.0	The comfort of the headset are phenomenal and the Sound quality is the best I have gotten from any other gaming headset defintely a great choice when looking for a gaming headset.
5.0	This is the Game...The game for everyone, the best game ever. What do you wanna do in this game? you wanna go slow-mo and still be able to aim your guns a shoot up bad guys? You wanna be able to touch anything in the souroundings? &quot;why put somthing in a game that you can't enteract with?&quot;,do it all. Buy this right now, its the best Action game you will ever see. Maybe forever.
5.0	LK was one of the best expansions in WOW. Played since vanilla release LK had amazing story line and was a lot of fun. I would also recommend the book for this expansion it was a good read.
5.0	Here's a really quick review. MLBTS11 uses the same formula as MLBTS10, with a just a few (but MAJOR) updates. Of course, we have purely analog options for hitting, pitching, and fielding. My personal preference is to use analog control for hitting (which makes hitting infinitely more possible but also more fun and intuitive/engaging) and pitching (which is more fun, but also more challenging than simple button pitching) while leaving the fielding option as button control only. To me, this makes the game 100% stronger than its immediate predecessor. They also modified some of the in-game physics so a baseball hitting the outfield wall doesn't go bouncing away like its made of rubber. There are still frustratingly slow field-to-throw transitions for fielders, but this is minor really. Some of the Cooperstown and Minor League options are no longer available (very limited selection of Minor League fields to play at), but again these are minor. My biggest complaint is that, like previous iterations, almost every game has this inexplicable feeling of predetermination to it...like the outcome is already set and the computer adjusts its own play to achieve said outcome. Whether this means the computer giving you too many opportunities to win or breaking out of a scoreless rut to hit 4 HRs in the 9th, I'm often left wondering whether (like pro wrestling) each match is fixed. Who knows. All in all, this is the game I'd hoped MLBTS10 would have been.
5.0	If you're a fan of previous Monster Hunter titles, you'll be glad that this iteration does nothing but build on a good thing. The two new weapon classes (the Insect Glave and the Charge Blade) are a lot of fun, as are the new climbing and mounting mechanics.<br /><br />The Insect Glaive (or, as I call it, the Pogo Stick) lets you pole vault into the air and onto the monsters' backs (more on that later), and comes with a giant bug that you use like a falconer's falcon to attack the monsters with, dealing damage and granting yourself buffs. The Charge Blade is basically a Sword 'n' Shield that can turn into a Switch Axe in Axe mode, but is much more complicated and takes a bit of time to learn. With each hit of the Blade in Sword 'n' Shield mode, the Charge Blade builds energy, which can be released when the weapon is in Axe mode. Switching between the two modes is fun and adds a bit of strategy to combat.<br /><br />Swimming is gone from the Monster Hunter formula, and while I personally will miss it, it has been replaced by something much better: the ability to mount monsters! Mounting monsters is an absolute no-brainer, from the time I started playing the original Monster Hunter I've always said to myself, &#34;Wouldn't it add to the immersion if you could climb on the monsters?&#34; And it's tons of fun, too! At times, however, the fights seem to devolve into seeing how many times you can mount a monster, which makes it feel kind of cheap, but it doesn't happen all that often.<br /><br />Another improvement is that we don't have to put up with Cha-Cha or Kayamba anymore! Instead, Capcom has realized that Felyne companions were always much more amusing and has brought them back and made them more useful than ever. I still miss the Monster Hunter Freedom Unite system, but this is way better than what MH3 gave us.<br /><br />Lastly, there is much more of a plot in this new game. It's still just an excuse to get you to hunt monsters, but the writing is very amusing and funny, so I always eagerly await talking to everyone when I get back from each quest.<br /><br />This has been just a quick review, so I'm not really going into anything too deeply. If I have any complaints, it's that I feel they've upped the difficulty a little bit too much. The game is still tons of fun and it's not TOO hard, but I have to say I've never gotten frustrated with a Monster Hunter game before now. I mean, Frenzied Deviljho? And I'm not even in G-Rank yet? C'mon Capcom, I'm just one guy.
5.0	Loves everything about this game!!!
5.0	Very fun. Can be used with multiple players, uses balance board or dance mat. I found the dance mat to work the best. Great game.
5.0	Its Minecraft on the PS3. Works great.
5.0	Playing Curse of Monkey Island is like going on a hilarious trip to the Past! The engaging plot, entertaining music, unique characters and witty repartee make this a must-play for young and adult gamesters alike. It is  such a feel-good game, you would love to play it over and over again!
1.0	This game was HORRIBLE.  Do yourself a favor and do not buy this.  However, if you insist on buying, please contact me and I will pay you to take it from my possession.  Yes, it is THAT bad.
5.0	This is a must own if you have a ps vita! I love playing online and the arcade mode was fun! Emmett Graves is my favorite character!
5.0	Cool and easy. Too bad i lost it 2 months ago but i think it is the best game on gameboy. easy and fun, unlike the red/blue/yellow/green versions. I wished it was on n64 instead so i won't loose it. waste your money on this  instead of real cards is better. i like it anyways.
5.0	A must have for a game freak
1.0	I just wanted to give everyone a heads up. I thought it was weird that the controller pictures was wired so i went to Mad Catz website and this is not a wireless controller. Only the PS3 version is wireless so if that is a dealbreaker for you do not purchase this.
5.0	I loved playing Hakuoki: Demon Of The Fleeting Blossom. As a fan of Japanese games and artwork, this game caught my attention right away and I have spent countless hours playing this game.
5.0	I bought this for my son to play - and it is perfect.  He is very into Star Wars right now and Legos Star Wars is perfect.  My 5 year old can easily navigate the system and absolutely loves it.  The only negative is that first thing in the morning he wants to play Star Wars...
5.0	The follow-up to Just Dance has an even better variety of music and dances.  It's a fun way to keep moving.
5.0	Simplemente excelente producto y funcional. Muy bueno sinceramente, cumplió todas mis expectativas y funciona perfectamente. Totalmente recomendable para todas las personas. Muchas gracias
5.0	I bought this as a Christmas present for my son who has thoroughly enjoyed playing it and still continues to do so. It was in immaculate condition when I received it. It seemed the only difference between a brand new game and the one I received was the absence of plastic.
5.0	I like dis lil' pokeball skin case here,it looks real cool, I will look at a pokeball every time I play pokemon.
5.0	I play a lot of games on both the PS3 and the Xbox 360 and I have to say that Uncharted 2 is my favorite out of all of them.  Other games, like Mass Effect and Assassin's Creed 2, come close, but no other game combines the overall polish, playability and fun quite so perfectly as Uncharted 2: Among Thieves.  If you read my review of the original Uncharted: Drake's Fortune you will see that I had very high praise for that game as well.  What's amazing, though, is that despite how incredible the first Uncharted was, the sequel betters it in nearly every way.  The gameplay is even more dynamic, with enhanced stealth and traversal mechanics, which gives you more options about how to approach a given combat scenario.  I've had fun trying to beat some sections of the game using nothing but stealth.  Another neat addition to Uncharted 2 is the way so many of the environments you find yourself fighting in are actually dynamically moving under your feet--from moving trains and trucks to crubling buildings--which actually affects your character's movement, as well as your aim.  Many games would handle scenerios like this through cut scenes, but getting to actually play through such moments is exhilarating.   The narrative that weaves through Uncharted 2 is of Hollywood movie caliber.  No, strike that, it's actually better than many Hollywood movies.  The characters have dimension and are entirely believable.  The main characters are so likeable and you can't help but root for Nathan and his friends.  The pacing, both in terms of storytelling and gameplay, is nearly flawless.  It is very hard to put down the controller once you start.    The graphics are also outstanding and are probably the most impressive I have ever seen in a video game.  There is such an amazing attention to detail and the textures, lighting and post-processing effects come together to create an extremely believable world.  The art direction and level design are so great and you find yourself in these immense, beautiful locations that just take your breath away sometimes.  On top of all this, Uncharted 2 brings a full suite of multiplayer modes that were not present in the first game.  And they are really good.  I am a high ranking Uncharted 2 player online and I play the multiplayer modes almost every day.  I've played online with Killzone 2, Gears of War 2, Halo 3, etc, etc and I can honestly say that I find the multi-player portion of Uncharted 2 to be more refined and enjoyable than any of them.  The way you can climb and jump around the levels makes the gameplay very dynamic and fluid--Gears of War 2, for example, feels very clunky and slow in comparison.  Another thing I really like about Uncharted 2 online is the fact that I actually use nearly every weapon in the game, whereas in many online games I mainly stick to one or two weapons.  All of the weapons in Uncharted 2 are really well balanced and they all have their strengths and weaknesses which allow for different strategies.  In a given match I usually find myself switching between about 5 different weapons.  Amazing all around!  In conclusion, Uncharted 2: Among Thieves is the full package.  The single player campaign by itself is among the best experiences I have ever had.  The characters, the narrative, the gameplay and the presentation are all a notch above and exude a sense of polish and attention to detail that is simply amazing.  Add on top of that one of the most well-designed multiplayer offerings and you simply can't go wrong with this game.  Naughty Dog, the developer, should be commended.  Uncharted and Uncharted 2 are both in my top 5 favorite games of all time and I can't wait to see what the talented guys and gals at Naughty Dog come up with next.
5.0	Excellent quality, pretty much the stock version and worked perfectly! I've seen others that are very poor and this one is perfect if you need a replacement.
5.0	Super game fanatic, possible future game developer. She loves this game, but she knows this before it arrives, as she does lots of research.
5.0	This is one of the greatest RPG's in the history of gaming and way ahead of its time.<br /><br />Why I think it's one of the best:<br />- Music<br />- Time travel<br />- Gameplay mechanics (ability to combine abilities other party members<br />- Story<br />- Characters (Personality and each character is very different with different abilities/powers)<br />- High replay value (many different endings)
5.0	The power and play charging system is a quick and easy way to recharge your PS3 controllers.The cable that comes with the system is way to short,unless you like to play sitting on the floor  right in front of your TV. Just 2 hours to fully charge. Worth the money.
5.0	Pros:<br /><br />It does what it says it does and works with BOP2 and MW3, as well as ME3, BF3 and DS3.<br /><br />Cons:<br />Battery life does suffer from LED light usage, but it is extremely cool to look at and ultimately<br />I only use it for FPS anyways, So the 8 hours I get is ample enough.<br /><br />Overall worth the money!
1.0	1.It is less powerful than Xbox, so you won't have too worry about your games becoming too realistic.  It also doesn't support Dolby Digital Sound.<BR>2.It has a whopping 5 games at launch, so you won't have to think too hard on which bad game to buy.  By the way, Xbox has 30 great games at launch.<BR>3.It comes in cool colors like purple<BR>4.It doesn't play DVD, unlike the Xbox, so you won't be forced to watch movies.  You wouldn't want anything to interfere with  you and Pikachu's friendship, now would you?<BR>5.The controller will blend in with the rest of your fisher price toys.<BR>6. The game discs can fit less information than Xbox games, so the games won't have too many extra features.  They will also be shorter (then again, for gamecube games, that's probably a good thing.  <BR>7.There is no hard drive, so you'll get to spend excessive amounts of money on extra memory cards.  Everyone loves wasting money.<BR>8.You can't download your own music into the game (which you can do on Xbox).  You wouldn't want to replace that wonderful music included in many of Nintendo's games, such as hit japanese spiritual music and the pokemon theme song.<BR>9.You wouldn't want to have any of your friends to hog it, and this won't be a problem with the gamecube.  They'll all be laughing at you, because you bought an electronic piece of plastic, so you can play by yourself.<BR>10.To compete with Microsoft's voice recognition headset for the Xbox, Nintendo will probably introduce a headset for Gamecube, for talking to Pikachu.
5.0	Great Peoduct, easy to use and understand, A+++ all the way.
1.0	It's remake after remake, port after port, DLC after DLC. This is not the same company responsible for gems like Okami, Resident Evil 4, and Devil May Cry. The people who created those games quit the company, and for good reason. Originality is not encouraged. It's not about the player. It's only about the money.     The Mercenaries 3D is nothing but a recycled $40 mini-game. As if that weren't bad in and of itself, Capcom wants to encourage people to buy it NEW with the controversial save scheme. Buying the game new means Capcom earns more money. It's not about your experience, it's about how full their pockets are. Vote with your dollar and let this shell of a former great company die.
5.0	Awesome game. I thought it was good for the PS3, it's even better for the PS4.
1.0	When you have something as small as a Game Cube, you would think you need a small case... Wrong! I have a large case about three times the size of this one and it's still hard to fit the Game Cube, all the cords, the screen, and not to mention the controlers and the games! It's worth the extra cash to get a larger case if it means your stuff wont get droped and you have to buy a new one.
5.0	The more you play this game the more you'll like it.  Its tough but when you fall into the groove, wow, what a blast!  The new maps they released makes this game top notch!  It was fun before but it was missing something and these extra maps were it.  If you buy the game new you'll get them for free.  Free is always good!  Play on!
5.0	Actually I used to own this before so my review might be biased. This game came out right when flight sims started gaining popularity and it had so many planes / weapons to choose from it was a blast to play back in the day. It's highly customizable and there are a lot of mods for it. If you like flight sims, this is a great option. Windows 8 runs it pretty well, but Windows 7 has graphics issues with it. Either use Windows 8 or XP to play it.
5.0	I bought this prdt as ax-mas gift for my child . I did not expect that this will be a family fun . Music were music frm my time and my child cld enjoy the music and can interact w/ it . This game really rock.
5.0	Has a big forehead but is still beautiful the sender also was very nice and gave me a peice of his favorite japanese &#34;sweets&#34; it was awesome
5.0	I have'nt tried it yet, but I'm trusting that I won't have any problems with it when I do play it, looks to being alright to me other wise!
5.0	Amazing gift idea!!!!
5.0	This game is very very addicting. There is nothing else like it. How many Navy/water games have you seen? <br />This is one of my all-time FAVORITES now. My only complaint is that you can not see through the periscope. It is strictly an attack sub profile...shooting at other underwater targets. The few surface targets can only be attacked on the surface with rockets, NOT torpedos.<br />As long as you realize this is an attack sub scenario and that 90% of your targets are other submerged targets, you'll have a BLAST!! Also this has arcade type graphics. Don't be expecting true realism.
5.0	Another great buy I got on CYBER Monday! For only 35 bucks, I got this extremely fun racing game, I love it and it's so fun and easy even my video game challenged sister, who is the very essence of a clueless gamer, plays this and enjoys it. She even beat me, a hard core garmer, in a couple of rounds!
5.0	My family is having a great time playing this game.  It is not my type of game but I have fun watching them play!
5.0	AWESOME!  Loved this game.  It was great to have an open map like the elder scroll games, but to also have a innovative political system which you were partially control of.  the main quest story line was epic.  I love the lore of the JRR Tolkien books,even if this story doesn't match up with the timeline of books it almost appeared to have been part of the story.
1.0	"The title of my reveiw may be just a bit harsh, but boy is it true.  Big Rigs is so bad I can't even call it a game.  Remember Superman 64, this game makes that one look like Half-Life 2.<br /><br />Oh where shall I begin.  Big Rigs claims to be a racing game but you don't race anybody.  Your opponent is there at the beginning, but he never moves.  I actually sat there for two hours waiting for him to start.  There isn't even any multiplayer, so you can't race anybody at all.<br /><br />This should be enough to make this the worst game ever, butwait there's more.  There's the extremely cheasy graphics.  All four of the tracks you can race on are incredibly blocky and look as though it has been raining mud.  Mud or steaming piles of horse s***.  There also isn't any variety in the cars.  You always play the same truck every race.  Then there's the clipping.  Your car will drive through anything and everything.  I don't mean crash through I mean it seemlessly passes through houses and bridges and anything else.  To all of you who gave this game a five make a note, when your truck goes through a bridge, it is not a feature.  cIt's a bug, a horrible bug that the developers were to lazy to fix.<br /><br />The box says and I quote, \\""Get ready for some...CB talking action.\\""  But there's no CB or any sound for that matter.  No engine noises, no music, no tire sounds, no ANYTHING!  Even the annoying guy yelling at you in Collin McCray Rally is better then the silence of a crappy game.<br /><br />But the final straw is what happened after 2 days of playing.  I realized after climbing up a veritcal hill you could actually drive off into nothingness.  There are no barriers you just drive off into a blank and empty world.  The very words that came out of my mouth next were, \\""What the F***!\\""  There is nothing decent about this game no matter what that s***head POOP tells you.  Avoid at all costs."
5.0	The game unit was in much better shape than I thought. Very pleased with the Game boy.
1.0	I've been eagerly anticipating this game, however I will not buy it due to the DRM and allowing only 3 installs.  It's a shame, but if I spend $49.99 for a game, I want to own it, not rent it.  I upgrade my computer often, and have reinstalled my favorite games over and over again.  If I'm ask to enter a code, or use the disk to play, I will do so.  It seems the industry no longer wants to support PC games, or honest customers.
1.0	I understand if you're starting to phase out the Wii, but if you're going to remove online multiplayer mode -- one of the primary reasons many people are going to buy the game -- then you should clearly say so, since for numerous people, including me and my friends, that is the only reason we buy the game. Seriously, my brother dropped $150 to get me, himself and our best friend this game. We live in Boston, Denver and Virginia Beach, respectively. The whole point was to play online together. EA Sports blows.
5.0	The 160GB PS3 system is a wonderful buy.  It is very easy to install and offers a full multimedia experience.  A very good buy!
1.0	It wont play on windows 7 or windows 8. It will only play on an ancient windows XP system. Bummer.
5.0	Best superhero game ever!  This is one game that is worth multiple play throughs just to try to get everything!
5.0	Incredible game and amazing story, insane graphics!!! The glory of Wolfenstein brought back in HD!!
5.0	I hate basketball games because I suck at them, but this is fun to play, has great graphics, they really put a lot of time into this game. i like it better than the ea sports games.
5.0	THis is a very good pokemon game in N64, I can chuse 250 pokemon <BR>on the game is so much attack is very cool so I very like this game
5.0	"You know, I passed on this game. I loved Assassins Creed, Assassins Creed II and Brotherhood and was excited when I saw this was coming out - but - I read other reviews and thought, \\""why spend the $59+ for an 'alright' game?\\"" And, believe me, at that time I was desperate for a new game to play but I was tired of the structured plots and action of CoD and the rest and a little disappointed with the games I had picked up recently (Fallout New Vegas being the exception). I wanted a sandbox to play in. But still, I passed on Revelations. And then, my lovely wife saw it in the store, knew I loved the Assassins Creed series and gave it to me as a present. Hallelujah! I love it! I don't know what these other reviewers are expecting, maybe everyone it just pretty jaded at this point, but I absolutely love it. This is a beautiful game. It's colorful, it's wide open, it's Assassins Creed the next evolution.<br />I try to play all of the game: the side missions, developing new assassins, completing the skill requirements for the guilds, Desmond's memory blocks, whatever I can find. Man, I've been drilling this thing hard for over a week and still don't see the end in sight. My wife is sorry she gave it to me, calls herself a PS3 widow, but I thank her for it every time I hit the ON button.<br />I have a hard suspicion that some of the negatives come from other game developers which is a tactic I consider to be lower than whale feces, and that's on the bottom of the Pacific, jack. You know, there's enough demand for GOOD games out there for everyone and if you can't do as well or better then get off the f*****g merry-go-round. And that goes for regular reviewers also. If it is totally bad, say so, but if you just want to nitpick the thing to death then come up with something better or shut your pie hole and get a life. Stop ruining it for others just because you can.<br />OK, I've had my rant. Fat lot of good it will do, but it's said.<br />If you haven't picked up Revelations, do so. You won't be sorry unless you're one of these other bung holes that whine about everything. It is a great game.<br />Thank you, Sweetie.do so. You won't be sorry unless you're one of these other bung holes that whine about everything. It is a great game.<br />Thank you, Sweetie."
1.0	Do Not Buy product doesn't work and built cheap so it didn't suprise me.  Waste of money and too much of a hassle to send back.
1.0	This game requires a constant internet connection to a UBISoft Server to play.  If you don't have a connection, or it drops, you can't play.    You also can't play if/when UBIsoft decides to take down the required server in the future.    You have been warned.
5.0	one of my personal favorite games
5.0	I bought this soley to game with the guys from work but I am terrible at the online stuff. Then I gotta listen to the 5 year old with the elf voice cuss about the profession my mother chose.
5.0	Took a little bit of work to get it up and running but once it is, it works like a charm.
5.0	First of all, let me start by saying I haven't played any previous versions of Madden on the DS.  I hear this one is identical to 08, so you probably should save your money if you already have that.  Now on to the review:    This game to me is almost perfect for a handheld version of Madden.  It's packed with gameplay options, from mini camps to franchise mode (haven't played a whole season yet so I'm not sure how the offseason is) to DS exclusive games using the stylus.  There is a ton crammed into the cartridge.      Gameplay is actually really excellent as well.  I can swear that I see similar cutscenes to Madden 2001 for the PC (which I think is a crazily fun game) so I think it's using a similar engine.  At times you will throw a pass to a receiver that will just miss by a mile, but it seems like the QBs with better accuracy ratings actually miss less of the time, and generally you won't miss if you throw the pass at the right time in the receiver's route, so QB pressure actually seems to mean something in this game (which is less than I can say for almost any other Madden I've played).  Running is pretty good.  Against bad defenses, the middle will open up, even on draw plays, but try it against the Steelers and you will have much less luck...  The only negative I have seen on offense so far is that the Strong I formation, quick toss play is literally undefendable, no matter the difficulty setting.  I've had to remedy it by choosing a playbook that doesn't have the play, and that seems to have made a difference.    Defense is really tough, especially on Pro setting.  If you don't drop 4 defensive backs into deep coverage, it's almost a sure bet that the qb will throw deep and connect on you, but it's honestly one of the first Madden games I've played where I'm not a sure bet to be #1 in total defense year after year by several hundred yards.      Graphics have never been that important to me, but I think these suffice just fine.  Anyway, if you have a DS and want a somewhat realistic football experience on the go, do yourself a favor and pick this up. I recently played it a ton on a long trip, and I'm still really satisfied with it.
5.0	Very good product. For the money they work really good. My son is very happy with them.  I would recommend them to any one
5.0	I play several of the garden farm animal games and enjoy them. I got bored with the Younda variety pack games quickly tho.
5.0	red faction is cool new First Person Shooter with a fully changable invironment where you can blast you way through anything makes this game a must buy<br />Buy This Game Now
